opt_ID,opt_name_data,opt_desc_data,opt_name_size,opt_desc_size,client_class,id_client,segment,duration,opt_class,sales_capture,count_aai,pricing_struct,business_entity,client_location,competition_type,alliances,quarter,mergers,stage,win_prob,total_current_rev,aai_label
11094151,,,4,11,Basse,283,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,non_data_all,FY20Q3,non_data_acq,1,30,88,0
10957775,,,7,1,Très haute,33,E,Moins de 100,Faible,blank,59,type A,C,France,Sole Sourced,other,FY20Q1,other,0A,20,0,0
10997975,,,4,46,Très haute,33,E,Moins de 100,Moyenne,blank,59,type A,E,Belgium,Competitive,non_data_all,FY20Q4,other,0A,15,9100,1
10818436,,,8,17,Très haute,33,E,Entre 100 et 200,Importante,philippine.m,0,type B,C,France,Sole Sourced,other,FY20Q3,other,2B,20,16210,0
11122196,,,4,9,Très haute,33,E,Moins de 100,Faible,isabelle.l,5,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,3B,80,130,0
11114663,,,1,35,Très haute,33,E,Moins de 100,Moyenne,michèle.l,1,type A,F,France,Sole Sourced,data_all,FY20Q3,data_acq,1,5,13054,0
10990331,,,6,10,Très haute,33,E,Moins de 100,Importante,sébastien.l,0,type B,D,Belgium,Sole Sourced,non_data_all,FY20Q3,other,0A,80,12710,0
10902900,,automat,6,36,Très haute,33,E,Moins de 100,Faible,sébastien.l,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q3,other,3B,100,1000,0
11094411,,automat,6,36,Très haute,33,E,Moins de 100,Faible,sébastien.l,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,496,0
11093401,,,7,8,Très haute,33,E,Moins de 100,Faible,sébastien.l,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,58,0
11045766,,,4,39,Très haute,33,E,Moins de 100,Faible,alix.f,1,type B,D,France,Competitive,other,FY20Q1,other,0A,30,1154,0
11064349,,,3,14,Très haute,33,E,Moins de 100,Faible,alix.f,1,type B,D,France,Sole Sourced,other,FY20Q3,other,0A,0,1146,0
11045193,,,2,9,Très haute,33,E,Moins de 100,Faible,alix.f,1,type B,E,Netherlands,Sole Sourced,other,FY20Q1,other,3B,100,666,0
11029303,,,2,8,Très haute,33,E,Moins de 100,Moyenne,alix.f,1,type B,E,France,Competitive,other,FY20Q1,other,1,30,3700,1
11049167,,,4,30,Très haute,33,E,Moins de 100,Faible,claudine.m,5,type B,C,Belgium,Competitive,other,FY20Q1,other,3B,30,548,0
11029101,Data,Data,3,17,Très haute,33,E,Moins de 100,Faible,camille.r,6,type A,F,Belgium,Sole Sourced,data_all,FY20Q2,other,3B,70,1710,1
10750418,,factory,5,29,Très haute,33,E,Moins de 100,Moyenne,noël.r,1,type B,F,France,Competitive,other,FY20Q4,other,0A,10,6528,0
11053517,,,3,28,Très haute,33,E,Moins de 100,Moyenne,noël.r,1,type A,F,France,Sole Sourced,data_all,FY20Q4,other,1,50,32636,1
11072662,,Data AWS,4,3,Très haute,33,E,Moins de 100,Moyenne,margot.c,2,type B,D,France,Sole Sourced,data_all,FY20Q3,other,3B,90,2204,0
11120300,,Azure AWS Analyti,5,34,Très haute,33,E,Moins de 100,Faible,margot.c,2,type B,D,France,-,other,FY20Q3,data_acq,0A,0,310,0
11039182,,AWS,4,25,Très haute,33,E,Moins de 100,Faible,margot.c,2,type A,B,France,Sole Sourced,data_all,FY20Q1,non_data_acq,3B,90,110,0
11031316,Data,Data,6,39,Très haute,33,E,Moins de 100,Faible,margot.c,2,type B,E,France,Competitive,other,FY20Q1,data_acq,1,25,994,1
11039168,,Azure AWS Analyti,4,34,Très haute,33,E,Moins de 100,Faible,margot.c,2,type B,D,France,Competitive,data_all,FY20Q1,data_acq,3B,100,906,1
11099380,,,3,2,Très haute,33,E,Moins de 100,Faible,stéphane.b,3,type B,E,Netherlands,Sole Sourced,other,FY20Q3,other,1,5,1740,0
11092281,,,3,4,Très haute,33,E,Moins de 100,Faible,margaux.b,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,94,0
11003775,,,3,11,Très haute,33,E,Moins de 100,Faible,adélaïde.f,0,type B,D,France,Sole Sourced,other,FY20Q1,data_acq,1,20,692,0
11077588,,GCP,4,10,Très haute,33,E,Moins de 100,Faible,gilles.m,1,type B,B,France,Sole Sourced,data_all,FY20Q2,data_acq,3B,100,660,0
11124120,GCP,GCP,5,10,Très haute,33,E,Moins de 100,Faible,gilles.m,1,type A,B,France,Sole Sourced,data_all,FY20Q3,data_acq,2B,10,424,0
11039203,,AWS,4,25,Très haute,33,E,Moins de 100,Faible,gilles.m,1,type A,B,France,Sole Sourced,data_all,FY20Q1,non_data_acq,1,10,236,0
11043270,GCP,GCP,4,10,Très haute,33,E,Moins de 100,Faible,gilles.m,1,type A,B,France,Sole Sourced,data_all,FY20Q1,data_acq,3B,100,192,0
11048289,,,2,1,Très haute,33,E,Moins de 100,Faible,chantal.d,0,type B,D,France,Competitive,other,FY20Q1,non_data_acq,0A,5,460,0
11119863,,,2,4,Très haute,33,E,Moins de 100,Faible,jeanne.b,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,212,0
11011543,,,4,8,Très haute,33,E,Moins de 100,Moyenne,pauline.m,3,type B,C,United Kingdom,Sole Sourced,other,FY20Q4,other,0A,50,10878,1
10751704,,,4,9,Très haute,33,E,Moins de 100,Moyenne,susan.g,1,type A,F,France,Sole Sourced,data_all,FY21Q1,other,0A,10,3116,1
11104508,,,4,47,Très haute,33,E,Moins de 100,Faible,marcelle.s,3,type B,D,France,Sole Sourced,other,FY20Q2,other,3B,100,580,1
11058713,,,4,47,Très haute,33,E,Moins de 100,Faible,marcelle.s,3,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,95,566,1
10986965,,automat,3,8,Très haute,124,C,Moins de 100,Faible,blank,59,type A,D,Belgium,-,non_data_all,FY20Q1,other,0A,0,0,0
11052798,Data Analyti,Analyti,6,18,Très haute,124,C,Moins de 100,Faible,roger.m,0,type B,E,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,0,0
11033693,,,2,10,Très haute,124,C,Moins de 100,Faible,xavier.b,0,type B,F,Belgium,Competitive,non_data_all,FY20Q2,other,2B,30,1500,0
10976734,,,3,4,Très haute,124,C,Moins de 100,Moyenne,susanne.m,0,type B,D,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,10,874,0
11068770,,,4,3,Très haute,124,C,Moins de 100,Faible,juliette.d,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,30,412,0
10945951,,,5,3,Très haute,124,C,Moins de 100,Faible,adèle.r,0,type B,D,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,10,34,0
10957209,,,3,45,Très haute,124,C,Moins de 100,Faible,frédérique.g,4,type B,D,Belgium,Sole Sourced,data_all,FY20Q1,other,3B,100,1312,1
11103604,,,3,45,Très haute,124,C,Moins de 100,Faible,frédérique.g,4,type B,E,Belgium,Sole Sourced,data_all,FY20Q2,other,3B,100,930,1
11106188,,,5,3,Très haute,124,C,Moins de 100,Faible,emmanuelle.r,1,type A,E,Belgium,Sole Sourced,other,FY20Q3,other,1,30,1154,1
11081475,,,8,4,Très haute,124,C,Moins de 100,Faible,andrée.d,3,type A,E,Belgium,Sole Sourced,other,FY20Q1,other,3B,100,882,1
11013546,,,8,4,Très haute,124,C,Moins de 100,Faible,andrée.d,3,type A,E,Belgium,Sole Sourced,other,FY20Q1,other,3B,90,882,1
11079550,,,7,18,Très haute,124,C,Moins de 100,Moyenne,andrée.d,3,type B,E,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,876,1
10943065,,,2,19,Moyenne,332,E,Moins de 100,Faible,blank,59,other,D,France,Competitive,data_all,FY20Q1,other,0A,5,0,0
11073777,,,5,28,Moyenne,332,E,Moins de 100,Faible,blank,59,type A,F,France,-,non_data_all,FY20Q4,other,0A,70,1908,1
11073772,,,5,28,Moyenne,332,E,Moins de 100,Importante,isabelle.l,5,type A,E,France,-,non_data_all,FY20Q3,other,0A,100,4076,1
11120943,,,8,28,Moyenne,332,E,Moins de 100,Importante,isabelle.l,5,type A,E,France,-,non_data_all,FY20Q3,other,0A,0,2480,1
11030131,,,5,28,Moyenne,332,E,Moins de 100,Faible,isabelle.l,5,type A,E,France,Competitive,non_data_all,FY20Q1,other,3B,90,1618,1
11073770,,,5,28,Moyenne,332,E,Moins de 100,Faible,isabelle.l,5,type A,E,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,1610,1
11111175,,,6,28,Moyenne,332,E,Moins de 100,Faible,isabelle.l,5,type A,E,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,1330,1
11077397,,,6,41,Basse,196,E,Moins de 100,Très Importante,blank,59,type A,C,Belgium,-,other,FY21Q1,other,0A,5,119664,1
11080662,,,3,1,Basse,196,E,Moins de 100,Moyenne,blank,59,other,C,Belgium,-,other,FY21Q1,other,0A,0,32636,1
11121136,,,3,23,Basse,196,E,Moins de 100,Faible,zoé.m,3,type A,D,Belgium,Competitive,other,FY20Q3,non_data_acq,1,50,544,0
10868337,,,6,41,Basse,196,E,Moins de 100,Importante,zoé.m,3,type A,D,Belgium,Competitive,other,FY20Q2,non_data_acq,1,10,27960,1
10925164,,,4,3,Très haute,249,C,Moins de 100,Moyenne,blank,59,type A,E,Netherlands,Competitive,other,FY20Q3,other,0A,10,17170,1
11127282,,,4,31,Très haute,249,C,Moins de 100,Moyenne,blank,59,type B,E,Netherlands,-,other,FY20Q3,non_data_acq,0A,0,6224,1
11071709,,,6,5,Très haute,249,C,Moins de 100,Faible,emmanuel.d,0,type A,D,Netherlands,Sole Sourced,other,FY20Q2,other,3B,70,204,0
11116096,,,5,7,Très haute,249,C,Moins de 100,Faible,emmanuel.d,0,type A,D,Netherlands,Sole Sourced,other,FY20Q3,other,0A,100,2,0
11101631,,,4,31,Très haute,249,C,Moins de 100,Importante,franck.l,4,type B,E,Netherlands,Sole Sourced,other,FY20Q3,non_data_acq,3B,90,5096,1
11025138,,,5,41,Très haute,249,C,Moins de 100,Importante,franck.l,4,type B,E,Netherlands,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,4508,1
11109948,,,7,11,Haute,236,E,Moins de 100,Moyenne,blank,59,type A,F,Belgium,-,data_all,FY21Q2,other,0A,0,13054,1
11109814,,,8,17,Haute,236,E,Moins de 100,Faible,blank,59,type A,F,Belgium,Sole Sourced,data_all,FY20Q3,other,0A,5,870,1
11058823,,,4,6,Haute,236,E,Moins de 100,Faible,olivie.d,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q3,other,1,10,32,0
11075670,,,6,3,Haute,236,E,Moins de 100,Moyenne,camille.r,6,type A,F,Belgium,Sole Sourced,data_all,FY21Q2,other,0A,5,4352,1
11075650,,,7,9,Haute,236,E,Moins de 100,Faible,camille.r,6,type A,F,Belgium,Sole Sourced,data_all,FY20Q4,other,1,50,1740,1
11075658,,,7,9,Haute,236,E,Moins de 100,Faible,camille.r,6,type A,F,Belgium,Sole Sourced,data_all,FY21Q1,other,1,25,1740,1
11075677,,,6,3,Haute,236,E,Moins de 100,Faible,camille.r,6,type A,F,Belgium,Sole Sourced,data_all,FY21Q2,other,0A,5,1088,1
11101811,,analyti,4,5,Haute,236,E,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,262,0
11090122,,,8,15,Haute,236,E,Moins de 100,Faible,valérie.p,5,type A,F,Belgium,Sole Sourced,data_all,FY20Q2,other,3B,95,1870,1
11075598,,,7,26,Haute,236,E,Moins de 100,Faible,valérie.p,5,type A,F,Belgium,Sole Sourced,data_all,FY20Q3,other,3B,75,1784,1
11032246,,,8,17,Haute,236,E,Moins de 100,Faible,valérie.p,5,type A,F,Belgium,Sole Sourced,data_all,FY20Q1,other,3B,90,1078,1
11086541,,,8,17,Haute,236,E,Moins de 100,Faible,valérie.p,5,type A,F,Belgium,Sole Sourced,data_all,FY20Q2,other,3B,95,830,1
11032105,,,8,19,Haute,236,E,Moins de 100,Faible,valérie.p,5,type A,F,Belgium,Sole Sourced,data_all,FY20Q1,other,3B,90,704,1
11098943,,,4,40,Haute,236,E,Moins de 100,Importante,hortense.m,1,type B,C,Netherlands,Sole Sourced,other,FY21Q1,other,0A,25,39162,1
10973236,,,4,6,Haute,236,E,Moins de 100,Faible,margot.d,4,type A,E,Belgium,Sole Sourced,other,FY20Q1,other,1,60,1110,1
11117795,,,6,17,Haute,24,C,Moins de 100,Très Importante,blank,59,type A,F,France,Sole Sourced,data_all,FY20Q3,other,0A,70,8702,1
11055797,,,6,46,Haute,24,C,Moins de 100,Faible,arthur.g,1,type B,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,144,0
11096368,,,4,46,Haute,24,C,Moins de 100,Faible,arthur.g,1,type A,D,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,26,0
11050758,,,4,47,Haute,24,C,Moins de 100,Importante,michèle.r,1,type B,F,France,Sole Sourced,non_data_all,FY20Q1,non_data_acq,3B,100,23564,0
10918309,,,6,2,Haute,24,C,Moins de 100,Faible,christine.l,7,type B,D,France,Competitive,non_data_all,FY20Q1,other,3B,100,1404,0
10989933,,,4,17,Haute,24,C,Moins de 100,Moyenne,mathilde.p,5,type B,E,France,Competitive,other,FY20Q1,other,0A,30,3608,0
10971247,,,4,11,Haute,24,C,Moins de 100,Faible,mathilde.p,5,type B,E,France,Sole Sourced,other,FY20Q2,other,1,10,1168,1
11065483,,,6,38,Haute,24,C,Moins de 100,Faible,hélène.l,0,type B,D,France,Sole Sourced,non_data_all,FY20Q4,other,1,50,1958,0
11065465,,,5,40,Haute,24,C,Moins de 100,Faible,hélène.l,0,type A,D,France,Sole Sourced,data_all,FY20Q3,non_data_acq,2B,50,942,0
11108657,,,6,40,Haute,24,C,Moins de 100,Faible,hélène.l,0,type A,D,France,Sole Sourced,data_all,FY20Q3,non_data_acq,3B,100,624,0
11107993,,,5,11,Haute,24,C,Moins de 100,Faible,hélène.l,0,type A,D,France,Sole Sourced,other,FY20Q4,data_acq,1,50,330,0
11124488,,,6,45,Haute,24,C,Moins de 100,Faible,corinne.m,0,other,F,France,Sole Sourced,other,FY20Q3,non_data_acq,0A,70,248,0
10982912,,,2,33,Haute,24,C,Moins de 100,Faible,aimé.b,0,type A,E,France,Sole Sourced,other,FY20Q1,other,1,30,654,0
11091248,,,7,45,Haute,24,C,Moins de 100,Faible,noël.b,0,type A,F,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,110,0
11108478,,,5,3,Haute,24,C,Moins de 100,Faible,élise.d,1,type A,D,France,Competitive,other,FY21Q1,other,1,30,326,0
11116091,,,6,27,Haute,24,C,Moins de 100,Faible,marthe.b,0,type A,E,France,Sole Sourced,data_all,FY20Q2,other,3B,100,200,0
11038438,,,6,27,Haute,24,C,Moins de 100,Faible,marc.b,5,type B,B,France,Sole Sourced,other,FY20Q1,data_acq,3B,30,566,1
11053591,,,5,47,Haute,24,C,Moins de 100,Faible,zacharie.l,1,type B,F,France,Sole Sourced,other,FY20Q2,other,3B,100,48,0
10949959,,,4,36,Haute,24,C,Moins de 100,Moyenne,zacharie.l,1,type B,D,France,Competitive,non_data_all,FY21Q1,other,1,30,26662,1
10800788,,Factory,5,37,Haute,24,C,Moins de 100,Très Importante,denise.h,1,type A,F,France,Sole Sourced,data_all,FY20Q3,data_acq,1,90,147074,1
10949633,,,4,14,Haute,24,C,Moins de 100,Faible,antoinette.s,4,type B,E,France,Sole Sourced,other,FY20Q1,other,3B,50,850,1
11042487,,data,3,41,Haute,24,C,Moins de 100,Faible,isabelle.b,1,type A,E,France,Competitive,non_data_all,FY20Q2,other,2B,30,1476,1
11059368,Data Data,Data Data Data,5,14,Haute,24,C,Moins de 100,Faible,daisy.j,1,type A,F,France,Sole Sourced,other,FY20Q2,data_acq,3B,90,570,1
11065020,,,3,10,Basse,345,A,Moins de 100,Importante,blank,59,other,F,Netherlands,Sole Sourced,data_all,FY21Q1,other,0A,30,6528,1
11065030,,,4,10,Basse,345,A,Moins de 100,Importante,blank,59,other,F,Netherlands,Sole Sourced,other,FY20Q4,other,0A,5,2176,1
11108380,,,4,5,Haute,19,C,Moins de 100,Moyenne,blank,59,type A,F,France,-,non_data_all,FY21Q1,other,0A,0,4652,1
11015852,,,3,8,Haute,19,C,Moins de 100,Importante,monique.j,1,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,28386,0
10997726,,,4,36,Haute,19,C,Moins de 100,Faible,monique.j,1,type A,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,390,0
11015930,,,5,36,Haute,19,C,Moins de 100,Importante,monique.j,1,type A,F,France,Sole Sourced,data_all,FY20Q1,other,3B,100,60900,1
10961653,,,3,37,Haute,19,C,Moins de 100,Moyenne,noël.c,0,type A,E,France,Sole Sourced,non_data_all,FY20Q1,other,3B,90,2326,0
11036158,,,4,45,Haute,19,C,Moins de 100,Faible,raymond.j,16,type A,E,France,Sole Sourced,data_all,FY20Q1,other,3B,90,1958,1
11044036,,,5,9,Haute,19,C,Moins de 100,Faible,raymond.j,16,type A,E,France,Sole Sourced,other,FY21Q1,other,0A,30,962,1
11036225,,,5,16,Haute,19,C,Moins de 100,Faible,raymond.j,16,type A,E,France,Sole Sourced,data_all,FY20Q1,data_acq,3B,100,726,1
11084935,,,5,11,Haute,19,C,Moins de 100,Faible,raymond.j,16,type A,E,France,Sole Sourced,non_data_all,FY21Q1,other,3B,100,666,1
11023440,,,4,8,Haute,19,C,Moins de 100,Faible,raymond.j,16,type B,E,France,Competitive,other,FY20Q1,other,3B,100,638,1
11056304,Predict,predict,4,29,Haute,19,C,Moins de 100,Faible,marguerite.b,0,type A,F,France,Sole Sourced,data_all,FY21Q1,other,3B,90,554,0
11063796,,,4,5,Haute,19,C,Moins de 100,Moyenne,véronique.b,1,type A,F,France,Sole Sourced,non_data_all,FY20Q2,other,3B,50,4968,1
11026948,,,4,38,Haute,19,C,Moins de 100,Faible,paulette.l,1,type A,F,France,Sole Sourced,data_all,FY20Q1,other,3B,90,1246,1
11006473,,,3,5,Très haute,42,C,Moins de 100,Moyenne,blank,59,type A,E,Belgium,-,other,FY20Q4,other,0A,0,3000,1
11006468,,,3,5,Très haute,42,C,Moins de 100,Moyenne,blank,59,type A,E,Belgium,-,other,FY20Q4,other,0A,0,3000,1
10976212,,,5,15,Très haute,42,C,Moins de 100,Moyenne,audrey.p,0,type B,D,Belgium,Sole Sourced,other,FY21Q4,other,0A,50,12290,0
11006456,,,8,5,Très haute,42,C,Moins de 100,Moyenne,audrey.p,0,type A,D,Belgium,-,non_data_all,FY20Q4,other,0A,0,4000,0
10976161,,,4,10,Très haute,42,C,Moins de 100,Faible,audrey.p,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,other,0A,90,0,0
10976192,,,4,8,Très haute,42,C,Moins de 100,Faible,audrey.p,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,other,0A,90,0,0
10976201,,,4,4,Très haute,42,C,Moins de 100,Faible,audrey.p,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,other,0A,90,0,0
11006848,,,5,14,Très haute,42,C,Moins de 100,Moyenne,victor.t,0,type A,D,Belgium,Competitive,non_data_all,FY20Q2,other,1,30,2484,0
11055467,,,5,9,Très haute,42,C,Moins de 100,Faible,victor.t,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,100,566,0
11080530,,,7,9,Très haute,42,C,Moins de 100,Faible,victor.t,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,558,0
11093997,,,2,6,Très haute,42,C,Moins de 100,Faible,victor.t,0,type A,D,France,Sole Sourced,other,FY20Q2,other,3B,100,274,0
11050125,,,3,10,Très haute,42,C,Moins de 100,Faible,victor.t,0,type A,D,France,Sole Sourced,other,FY20Q1,other,3B,100,270,0
11100480,,,8,4,Très haute,42,C,Moins de 100,Faible,victor.t,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,174,0
11047448,,,5,9,Très haute,42,C,Moins de 100,Faible,gabriel.l,0,type B,D,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,70,1096,0
11079313,,,7,11,Très haute,42,C,Moins de 100,Faible,gabriel.l,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,100,70,0
11113484,,,4,5,Très haute,42,C,Moins de 100,Faible,dominique.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,802,0
11081881,,,6,9,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,0A,100,602,0
10951891,,,3,2,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q4,other,0A,50,600,0
11122027,,,7,9,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q3,other,3B,100,570,0
11119825,,,5,11,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type B,C,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,446,0
11119849,,,2,11,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type B,C,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,208,0
11119858,,,4,12,Très haute,42,C,Moins de 100,Faible,rémy.o,0,type B,C,Belgium,Sole Sourced,other,FY20Q3,other,3B,90,206,0
10991810,,,6,10,Très haute,42,C,Moins de 100,Faible,bernard.f,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,70,316,0
11060083,,,5,4,Très haute,42,C,Moins de 100,Faible,bernard.f,0,type A,F,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,100,222,0
10944938,,,2,1,Haute,159,E,Moins de 100,Moyenne,blank,59,type A,E,France,-,other,FY20Q1,other,0A,10,2440,1
10944887,,,3,1,Haute,159,E,Moins de 100,Faible,blank,59,type A,E,France,-,other,FY20Q1,other,0A,10,1552,1
11073827,,,3,1,Haute,159,E,Moins de 100,Faible,blank,59,type A,E,France,-,other,FY20Q3,other,0A,20,1088,1
11117389,,,4,36,Haute,159,E,Moins de 100,Faible,margot.c,2,type B,E,France,Sole Sourced,other,FY20Q3,non_data_acq,1,30,608,0
11107567,,,3,31,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,D,France,Sole Sourced,other,FY20Q2,other,1,5,408,0
11050797,,,5,37,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,382,0
11020640,,,4,25,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,D,France,Sole Sourced,data_all,FY20Q1,other,3B,80,322,0
10944925,,,3,39,Haute,159,E,Moins de 100,Faible,margot.c,2,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,100,208,0
11101716,,,3,16,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,F,France,Sole Sourced,other,FY20Q3,other,3B,95,120,0
11103062,,,3,38,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,D,France,Sole Sourced,other,FY20Q2,other,3B,30,82,0
11059438,,,5,10,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,F,France,Sole Sourced,other,FY20Q1,other,3B,30,38,0
11082734,,,5,37,Haute,159,E,Moins de 100,Faible,margot.c,2,type A,D,France,Sole Sourced,other,FY20Q2,other,3B,30,18,0
11044873,,,4,26,Haute,159,E,Moins de 100,Faible,daisy.d,8,type A,D,France,Competitive,other,FY20Q1,other,1,50,1052,0
11075624,,,4,35,Haute,159,E,Moins de 100,Faible,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q3,other,0A,30,436,0
10988768,automat,automat,5,18,Haute,159,E,Moins de 100,Moyenne,daisy.d,8,type B,F,France,Sole Sourced,other,FY20Q3,other,0A,30,2176,1
10837949,,,5,6,Haute,159,E,Moins de 100,Faible,daisy.d,8,type B,E,France,-,other,FY20Q1,other,0A,10,1338,1
11107093,,,2,20,Haute,159,E,Moins de 100,Faible,daisy.d,8,type B,E,France,Sole Sourced,other,FY20Q3,other,3B,25,870,1
10988763,automat,,3,9,Haute,159,E,Moins de 100,Faible,daisy.d,8,type A,D,France,Sole Sourced,other,FY20Q3,other,3B,50,762,1
10932012,,,5,28,Haute,159,E,Moins de 100,Faible,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,90,554,1
11092921,,,5,10,Haute,159,E,Moins de 100,Faible,lorraine.c,0,type A,E,France,Sole Sourced,other,FY20Q2,other,3B,30,156,0
11029071,,Factory,5,35,Moyenne,53,C,Moins de 100,Faible,blank,59,type B,E,France,Sole Sourced,other,FY20Q1,data_acq,0A,90,1516,1
11094687,,,7,13,Moyenne,53,C,Moins de 100,Moyenne,camille.b,6,type A,D,France,Sole Sourced,non_data_all,FY20Q3,data_acq,3B,90,8468,0
11122903,,,3,13,Moyenne,53,C,Moins de 100,Faible,josette.b,1,type A,D,France,Sole Sourced,other,FY20Q3,other,3B,90,676,0
11014876,,,5,8,Basse,363,C,Moins de 100,Faible,blank,59,type A,F,France,-,other,FY20Q2,other,0A,0,1454,1
11052121,,,5,16,Basse,363,C,Moins de 100,Faible,olivie.p,11,type A,F,France,Sole Sourced,other,FY20Q1,data_acq,3B,100,1194,1
11071613,,,6,16,Basse,363,C,Moins de 100,Faible,vincent.l,2,type A,F,France,Sole Sourced,other,FY20Q2,data_acq,3B,100,1502,1
11100175,,,4,4,Basse,192,C,Moins de 100,Faible,blank,59,other,D,Netherlands,Competitive,non_data_all,FY20Q3,other,1,30,1344,1
10970164,,,3,4,Basse,192,C,Moins de 100,Faible,nicole.g,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q2,other,0A,30,550,0
11097342,,Analyti,5,5,Basse,192,C,Moins de 100,Faible,paulette.g,1,type B,D,Netherlands,Competitive,other,FY20Q3,other,1,30,740,1
11104874,,,3,3,Haute,9,E,Moins de 100,Faible,blank,59,type B,D,France,Competitive,other,FY20Q2,non_data_acq,0A,30,1028,1
10848321,,,5,44,Haute,9,E,Moins de 100,Importante,joseph.l,0,type A,D,France,Sole Sourced,other,FY20Q4,other,1,30,49372,0
11112925,,,3,5,Haute,9,E,Moins de 100,Moyenne,joseph.l,0,type B,D,France,Sole Sourced,data_all,FY20Q4,other,0A,5,6528,0
11083743,,,5,14,Haute,9,E,Moins de 100,Moyenne,joseph.l,0,type A,D,France,Sole Sourced,non_data_all,FY20Q2,data_acq,3B,100,4684,0
11123553,,,4,19,Haute,9,E,Moins de 100,Importante,joseph.l,0,type B,D,France,Sole Sourced,non_data_all,FY20Q3,data_acq,0A,90,4128,0
11105991,,,5,15,Haute,9,E,Moins de 100,Faible,joseph.l,0,type A,D,France,Competitive,other,FY20Q2,non_data_acq,1,30,888,0
11071191,,,4,48,Haute,9,E,Moins de 100,Faible,joseph.l,0,type A,D,France,Sole Sourced,other,FY20Q1,data_acq,3B,90,796,0
11113458,,,5,48,Haute,9,E,Moins de 100,Faible,joseph.l,0,type A,D,France,Sole Sourced,other,FY20Q2,data_acq,3B,90,588,0
10848313,,,5,48,Haute,9,E,Moins de 100,Faible,joseph.l,0,type B,D,France,Sole Sourced,non_data_all,FY20Q2,data_acq,3B,100,222,0
11059441,,,6,16,Haute,9,E,Moins de 100,Importante,joseph.l,0,type A,B,France,Sole Sourced,other,FY20Q3,other,2B,25,4,0
10848703,,,5,19,Haute,9,E,Moins de 100,Moyenne,caroline.b,0,type B,D,France,Sole Sourced,non_data_all,FY20Q2,data_acq,3B,90,3726,0
